PAR ID,SUB,PRED,OBJ
60599397-5,müller,place of birth,jena
60627685-3,edward,place of birth,long_island
60817340-3,brendan,place of birth,ireland
60889356-4,james,place of birth,statesville
60889356-4,james_e_gentle,place of birth,mathematics
60903976-2,allan,place of birth,baltimore
60903976-3,allan_l_scherr,place of birth,project
61010974-3,brando_benifei,place of birth,la
61010974-3,brando_benifei,place of birth,la
61010974-3,brando_benifei,place of birth,la
61010974-3,brando_benifei,place of birth,la
61010974-3,brando_benifei,place of birth,la
61010974-3,brando_benifei,place of birth,la
61010974-4,brando_benifei,place of birth,la
61010974-4,brando_benifei,place of birth,la
61357843-3,chris,place of birth,english
61357843-5,chris,place of birth,christopher
61359231-3,qounain_jaffry,place of birth,punjabi
61374876-3,jennifer,place of birth,new_york_city
61431066-2,peter_ravn,place of birth,caracas
61496540-3,geoffrey_samuel,place of birth,india
61669459-6,gitta_kutyniok,place of birth,berlin
61763823-3,zeev_farbman,place of birth,zaporizhia
61763823-3,zeev_farbman,place of birth,yukutia
61979837-3,andrzej_piotr_świerniak,place of birth,wałbrzych
61979837-3,andrzej_piotr_świerniak,place of birth,wałbrzych
61979837-3,andrzej_piotr_świerniak,place of birth,wałbrzych
61979837-3,andrzej_piotr_świerniak,place of birth,wałbrzych
61979837-3,andrzej_piotr_świerniak,place of birth,wałbrzych
61979837-3,andrzej_piotr_świerniak,place of birth,wałbrzych
61979837-3,andrzej_piotr_świerniak,place of birth,wałbrzych
61979837-4,piotr_świerniak,place of birth,wałbrzych
61979837-4,andrzej_piotr_świerniak,place of birth,wałbrzych
61979837-5,andrzej_piotr_świerniak,place of birth,wałbrzych
61979837-5,andrzej_piotr_świerniak,place of birth,wałbrzych
62149090-2,okamoto_hisashi,place of birth,japan
62179610-5,eugene,place of birth,cebu_city
62180263-3,joseph,place of birth,indiana
62181623-1,kersting,place of birth,cuxhaven
62181623-1,kristian_kersting,place of birth,cuxhaven
62181623-2,kersting,place of birth,cuxhaven
62181623-2,kristian_kersting,place of birth,cuxhaven
62181623-4,kersting,place of birth,cuxhaven
62181623-4,kristian_kersting,place of birth,cuxhaven
62181623-4,kristian_kersting,place of birth,cuxhaven
62181623-4,kristian_kersting,place of birth,cuxhaven
62181623-4,kristian_kersting,place of birth,cuxhaven
62181623-4,kristian_kersting,place of birth,cuxhaven
62181623-4,kristian_kersting,place of birth,cuxhaven
62181623-4,kristian_kersting,place of birth,cuxhaven
62181623-5,kersting,place of birth,cuxhaven
62181623-7,kristian_kersting,place of birth,cuxhaven
62181623-7,kristian_kersting,place of birth,cuxhaven
62181623-7,kristian_kersting,place of birth,cuxhaven
62181623-7,kristian_kersting,place of birth,cuxhaven
62306917-3,grigory,place of birth,st_petersburg
62374177-1,mohammad_mohsin,place of birth,quaid
62374177-1,mohammad_mohsin,place of birth,pakistan
62374177-5,mohammad_mohsin,place of birth,sargodha
62618123-1,thomas_knaus,place of birth,frankfurt
62618123-1,thomas_knaus,place of birth,frankfurt
62618123-1,thomas_knaus,place of birth,frankfurt
62618123-1,thomas_knaus,place of birth,frankfurt
62618123-1,thomas_knaus,place of birth,frankfurt
62618123-3,thomas_knaus,place of birth,frankfurt
62618123-4,thomas_knaus,place of birth,frankfurt
62618123-4,thomas_knaus,place of birth,frankfurt
62618123-4,thomas_knaus,place of birth,frankfurt
62618123-6,thomas_knaus,place of birth,frankfurt
62618123-6,thomas_knaus,place of birth,frankfurt
62628409-1,ali_rashidowitsch_sjunjajew,place of birth,moscow
62628409-3,ali_rashidowitsch_sjunjajew,place of birth,moscow
62628409-3,ali_rashidowitsch_sjunjajew,place of birth,moscow
62628409-3,ali_rashidowitsch_sjunjajew,place of birth,moscow
62628409-3,ali_rashidowitsch_sjunjajew,place of birth,moscow
62628409-3,ali_rashidowitsch_sjunjajew,place of birth,moscow
62628409-4,ali_rashidowitsch_sjunjajew,place of birth,moscow
62628409-4,ali_rashidowitsch_sjunjajew,place of birth,moscow
62628409-4,ali_rashidowitsch_sjunjajew,place of birth,moscow
62628409-4,ali_rashidowitsch_sjunjajew,place of birth,moscow
62628409-4,ali_rashidowitsch_sjunjajew,place of birth,moscow
62628409-4,ali_rashidowitsch_sjunjajew,place of birth,moscow
62628409-5,ali_rashidowitsch_sjunjajew,place of birth,moscow
62628409-5,ali_rashidowitsch_sjunjajew,place of birth,moscow
62628409-7,ali_rashidowitsch_sjunjajew,place of birth,moscow
62628409-7,ali_rashidowitsch_sjunjajew,place of birth,moscow
62628409-8,ali_rashidowitsch_sjunjajew,place of birth,moscow
62628409-9,ali_rashidowitsch_sjunjajew,place of birth,moscow
62704490-6,gayle_laakmann_mcdowell,place of birth,new_york_times
62798611-3,kozyrkov,place of birth,saint_petersburg
62897557-3,milton_bloch,place of birth,rochester
63087857-2,bertrand_france,place of birth,jamaica
63315282-3,damith_wijayathunga,place of birth,matale
63391396-3,árpád_varecza,place of birth,vác
63478589-3,ragy,place of birth,kerala
63959721-1,noah_raford,place of birth,charlottesville
63959721-1,noah_raford,place of birth,charlottesville
63959721-3,noah_raford,place of birth,charlottesville
63959721-3,noah_raford,place of birth,charlottesville
63959721-3,noah_raford,place of birth,charlottesville
63959721-3,noah_raford,place of birth,charlottesville
63959721-5,noah_raford,place of birth,charlottesville
63959721-5,noah_raford,place of birth,charlottesville
63959721-5,noah_raford,place of birth,charlottesville
63959721-6,noah_raford,place of birth,charlottesville
63959721-7,noah_raford,place of birth,charlottesville
63959721-7,noah_raford,place of birth,charlottesville
64056412-3,rhea_williams,place of birth,memphis
64056412-3,marsha_rhea_williams,place of birth,beloit_college
64102358-3,trisha_nell_davis,place of birth,molecular
64374895-4,brown,place of birth,los_gatos
64607313-3,eric_punt,place of birth,cape_town
64607313-3,andre_eric_punt,place of birth,south_africa
64607313-5,andre_eric_punt,place of birth,australian
64655492-9,lauren_g,place of birth,new_york_city
64673573-2,valerio_pascucci,place of birth,rome
64673573-2,valerio_pascucci,place of birth,rome
64673573-2,valerio_pascucci,place of birth,rome
64673573-4,valerio_pascucci,place of birth,rome
64673573-4,valerio_pascucci,place of birth,rome
64673573-5,valerio_pascucci,place of birth,rome
64673573-5,valerio_pascucci,place of birth,rome
64673573-6,valerio_pascucci,place of birth,rome
64673573-6,valerio_pascucci,place of birth,rome
64673573-7,valerio_pascucci,place of birth,rome
64673573-8,valerio_pascucci,place of birth,rome
64673573-9,valerio_pascucci,place of birth,rome
64673573-9,valerio_pascucci,place of birth,rome
64673573-9,valerio_pascucci,place of birth,rome
64754720-1,kerstin,place of birth,rostock
64754720-1,kerstin_thurow,place of birth,rostock
64754720-3,kerstin_thurow,place of birth,rostock
64754720-3,kerstin_thurow,place of birth,rostock
64754720-3,kerstin_thurow,place of birth,rostock
64754720-3,kerstin_thurow,place of birth,rostock
64754720-3,kerstin_thurow,place of birth,rostock
64754720-3,kerstin_thurow,place of birth,rostock
64754720-4,kerstin_thurow,place of birth,rostock
64754720-4,kerstin_thurow,place of birth,rostock
64754720-4,kerstin_thurow,place of birth,rostock
65221072-1,wulfram_gerstner,place of birth,heilbronn
65221072-1,wulfram_gerstner,place of birth,heilbronn
65221072-1,wulfram_gerstner,place of birth,heilbronn
65221072-3,wulfram_gerstner,place of birth,heilbronn
65221072-3,wulfram_gerstner,place of birth,heilbronn
65221072-3,wulfram_gerstner,place of birth,heilbronn
65221072-3,wulfram_gerstner,place of birth,heilbronn
65221072-3,wulfram_gerstner,place of birth,heilbronn
65221072-3,wulfram_gerstner,place of birth,heilbronn
65221072-4,wulfram_gerstner,place of birth,heilbronn
65221072-4,wulfram_gerstner,place of birth,heilbronn
65221072-4,wulfram_gerstner,place of birth,heilbronn
65306628-1,ganggang_hu_guidice,place of birth,georgia
65306628-3,ganggang_hu_guidice,place of birth,beijing
65386703-3,kumudini_tyagi,place of birth,ghaziabad
65391770-3,gabriela,place of birth,venezuela
65395738-5,narine_arakelian,place of birth,moscow
65457161-3,bhakta_joshi,place of birth,kathmandu
65473398-3,lisa_marie_lix,place of birth,clothing
65506526-3,mariangiola,place of birth,turin
65507954-1,andrew_sweet,place of birth,st_petersburg
65507954-2,andrew_sweet,place of birth,st_petersburg
65507954-2,andrew_sweet,place of birth,st_petersburg
65507954-5,andrew_sweet,place of birth,st_petersburg
65507954-5,andrew_sweet,place of birth,st_petersburg
65507954-6,andrew_sweet,place of birth,st_petersburg
65507954-7,andrew_sweet,place of birth,st_petersburg
65507954-7,andrew_sweet,place of birth,st_petersburg
65507954-7,roland_andrew_sweet,place of birth,st_petersburg
65507954-7,roland_andrew_sweet,place of birth,st_petersburg
65507954-8,andrew_sweet,place of birth,st_petersburg
65507954-9,andrew_sweet,place of birth,st_petersburg
65507954-9,andrew_sweet,place of birth,st_petersburg
65507954-10,roland_andrew_sweet,place of birth,st_petersburg
65507954-10,andrew_sweet,place of birth,st_petersburg
65507954-10,roland_andrew_sweet,place of birth,st_petersburg
65580915-3,edda,place of birth,reykjavik
65692490-1,nicolas_petit,place of birth,paris
65692490-3,nicolas_petit,place of birth,paris
65692490-3,nicolas_petit,place of birth,paris
65692490-3,nicolas_petit,place of birth,paris
65692490-4,nicolas_petit,place of birth,paris
65692490-4,nicolas_petit,place of birth,paris
65692490-5,nicolas_petit,place of birth,paris
65692490-5,nicolas_petit,place of birth,paris
65692490-6,nicolas_petit,place of birth,paris
65692490-7,nicolas_petit,place of birth,paris
65692490-7,nicolas_petit,place of birth,paris
65692490-7,nicolas_petit,place of birth,paris
65775016-3,alfred_onyango_ochieng,place of birth,ofafa
65799363-1,feodorov_goranko,place of birth,sofia
65802992-3,lee_mandryk,place of birth,winnipeg
65997195-3,schjøll_brede,place of birth,bærum
65997195-5,anita_schjøll_brede,place of birth,theatre
66020034-1,kenneth_salisbury,place of birth,schenectady
66020034-1,john_kenneth_salisbury,place of birth,schenectady
66020034-1,john_kenneth_salisbury,place of birth,schenectady
66020034-3,kenneth_salisbury,place of birth,schenectady
66020034-3,john_kenneth_salisbury,place of birth,schenectady
66020034-3,john_kenneth_salisbury,place of birth,schenectady
66020034-3,john_kenneth_salisbury,place of birth,schenectady
66020034-4,john_kenneth_salisbury,place of birth,schenectady
66020034-4,john_kenneth_salisbury,place of birth,schenectady
66020034-4,john_kenneth_salisbury,place of birth,schenectady
66020034-4,john_kenneth_salisbury,place of birth,schenectady
66020034-4,john_kenneth_salisbury,place of birth,schenectady
66020034-6,kenneth_salisbury,place of birth,schenectady
66290659-3,john,place of birth,new_york_city
66571016-3,abishur_prakash,place of birth,australia
66711112-4,subbanarasayya_mantha,place of birth,mumbai
66760064-3,mohamed,place of birth,tetuan
66774411-1,didier_guzzoni,place of birth,geneva
66774411-3,didier_guzzoni,place of birth,geneva
66774411-3,didier_guzzoni,place of birth,geneva
66774411-3,didier_guzzoni,place of birth,geneva
66774411-3,didier_guzzoni,place of birth,geneva
66774411-4,didier_guzzoni,place of birth,geneva
66774411-5,didier_guzzoni,place of birth,geneva
66774411-5,dag_kittlaus_didier_guzzoni,place of birth,geneva
66774411-5,didier_guzzoni,place of birth,geneva
66830483-8,uwe_pape,place of birth,berlin
66848907-1,preslav_nakov,place of birth,veliko_turnovo
66848907-1,preslav_nakov,place of birth,veliko_turnovo
66848907-1,preslav_nakov,place of birth,veliko_turnovo
66848907-1,preslav_nakov,place of birth,veliko_turnovo
66848907-3,preslav_nakov,place of birth,veliko_turnovo
66848907-3,preslav_nakov,place of birth,veliko_turnovo
66848907-3,preslav_nakov,place of birth,veliko_turnovo
66848907-3,preslav_nakov,place of birth,veliko_turnovo
66848907-3,preslav_nakov,place of birth,veliko_turnovo
66848907-3,preslav_nakov,place of birth,veliko_turnovo
66848907-5,preslav_nakov,place of birth,veliko_turnovo
66848907-5,preslav_nakov,place of birth,veliko_turnovo
66848907-5,preslav_nakov,place of birth,veliko_turnovo
66848907-7,preslav_nakov,place of birth,veliko_turnovo
66848907-8,preslav_nakov,place of birth,veliko_turnovo
66848907-9,preslav_nakov,place of birth,veliko_turnovo
66848907-9,preslav_nakov,place of birth,veliko_turnovo
66848907-9,preslav_nakov,place of birth,veliko_turnovo
66856383-1,shaundra_bryant_daily,place of birth,stem
66856383-3,shaundra_bryant_daily,place of birth,florida
66897377-1,javier_esparza_estaun,place of birth,pamplona
66897377-1,francisco_javier_esparza_estaun,place of birth,pamplona
66897377-3,javier_esparza_estaun,place of birth,pamplona
66897377-3,francisco_javier_esparza_estaun,place of birth,pamplona
66897377-3,francisco_javier_esparza_estaun,place of birth,pamplona
66897377-3,francisco_javier_esparza_estaun,place of birth,pamplona
66897377-3,francisco_javier_esparza_estaun,place of birth,pamplona
66897377-4,francisco_javier_esparza_estaun,place of birth,pamplona
66897377-4,francisco_javier_esparza_estaun,place of birth,pamplona
66897377-4,francisco_javier_esparza_estaun,place of birth,pamplona
66897377-4,francisco_javier_esparza_estaun,place of birth,pamplona
66897377-6,francisco_javier_esparza_estaun,place of birth,pamplona
66897377-6,francisco_javier_esparza_estaun,place of birth,pamplona
66897377-6,francisco_javier_esparza_estaun,place of birth,pamplona
66897377-6,francisco_javier_esparza_estaun,place of birth,pamplona
66897377-7,javier_esparza_estaun,place of birth,pamplona
66897377-7,francisco_javier_esparza_estaun,place of birth,pamplona
66897377-7,francisco_javier_esparza_estaun,place of birth,pamplona
66897377-7,francisco_javier_esparza_estaun,place of birth,pamplona
66897377-8,javier_esparza_estaun,place of birth,pamplona
66897377-8,francisco_javier_esparza_estaun,place of birth,pamplona
66897377-10,javier_esparza_estaun,place of birth,pamplona
66897377-10,francisco_javier_esparza_estaun,place of birth,pamplona
66897377-10,francisco_javier_esparza_estaun,place of birth,pamplona
66897377-10,francisco_javier_esparza_estaun,place of birth,pamplona
66897377-10,francisco_javier_esparza_estaun,place of birth,pamplona
66924839-4,denny,place of birth,stuttgart
66924839-4,denny,place of birth,stuttgart
66924839-8,denny,place of birth,stuttgart
66964126-3,eike_best,place of birth,neustadt
66964126-3,eike_best,place of birth,argentina
66964126-5,eike_best,place of birth,carl
66980310-4,baloch,place of birth,karachi
67133880-3,annie,place of birth,elizabethstad
67152985-3,bibhuti,place of birth,east_pakistan
67451543-5,pankaj_jain,place of birth,indian
67785679-2,bernard_meltzer,place of birth,south_africa
67785679-2,bernard_meltzer,place of birth,south_africa
67785679-2,bernard_meltzer,place of birth,south_africa
67785679-2,bernard_meltzer,place of birth,south_africa
67785679-2,bernard_meltzer,place of birth,south_africa
67785679-2,bernard_meltzer,place of birth,south_africa
67785679-2,bernard_meltzer,place of birth,south_africa
67785679-2,bernard_meltzer,place of birth,south_africa
67785679-3,bernard_meltzer,place of birth,south_africa
67785679-3,bernard_meltzer,place of birth,south_africa
67785679-3,bernard_meltzer,place of birth,south_africa
67785679-4,bernard_meltzer,place of birth,south_africa
67908980-2,sai_ketan_rao,place of birth,telugu
67908980-2,sai_ketan_rao,place of birth,tollywood
67908980-4,sai_ketan_rao,place of birth,solapur
67908980-4,sai_ketan_rao,place of birth,hyderabad
68018813-3,yang_fuqing,place of birth,wuxi
68018813-3,yang_fuqing,place of birth,chinese
68018813-3,yang_fuqing,place of birth,wuxi
68018813-4,yang_fuqing,place of birth,china
68018813-5,yang_fuqing,place of birth,china
68212235-5,vechev,place of birth,sofia
68259709-3,joyner_koomson,place of birth,washington
68343670-11,andrea_muzii,place of birth,andrea
68432968-3,hamed_paydar,place of birth,tehran
68432968-5,nasser_hamed_paydar,place of birth,indiana
68467266-1,tom_cardy,place of birth,australia
68797200-3,mohsin,place of birth,rahat_nagar
68861442-4,manlio_de_domenico,place of birth,messina
68905135-9,joyce_kalu,place of birth,nigerian
69004474-1,walt,place of birth,kingston
69104938-2,james_silvester,place of birth,dumfries
69104938-2,david_james_silvester,place of birth,mathematics
69124247-3,sarah_knapp_abramowitz,place of birth,new_york_university
69189727-3,kofi,place of birth,ghana
69416919-3,renato_renner,place of birth,kantonsschule
69491302-4,marie_wall,place of birth,st_louis
69657114-9,thomas_salic,place of birth,french
69657114-10,thomas_salic,place of birth,kylian
69703060-3,huang_ru,place of birth,nanjing
69703060-3,huang_ru,place of birth,nan'an
69744144-1,peter_waweru_kamaku,place of birth,kenyan
69744144-3,waweru_kamaku,place of birth,nairobi
69744144-6,waweru_kamaku,place of birth,kenya
70009490-5,thomas_campbell,place of birth,coventry
70009490-5,andrew_thomas_campbell,place of birth,england
70082662-3,hoyles,place of birth,swansea
70160959-3,john_koubek,place of birth,berwyn
70369367-3,john_cronan_kieffer,place of birth,st_louis
70704926-3,yolande,place of birth,kingston
70752457-3,zaabi,place of birth,muscat
70762556-3,arabic,place of birth,texas
70768411-6,павел_викторович_малков,place of birth,state
70938397-5,catherine_muraga,place of birth,east
1408215-9,dung,founded by,fogbreak_solutions
2182112-6,frsa,founded by,museophile_limited
2758182-5,borel,founded by,logitech
4439645-2,النور,founded by,school
5891386-4,internode_pty_ltd,founded by,simon_walter_hackett
6736620-1,sggscc,founded by,sikh_guru
8840003-10,fba,founded by,oxford_university
9435645-7,ibm,founded by,cognitive_edge_pte_ltd
10801964-9,edalat,founded by,abbas_edalat
10956313-8,hans_peter_vogels,founded by,kenneth_birman
14905742-1,sciences,founded by,anbanathapuram_vahaira_charities_college
14905742-3,sciences,founded by,sri_s_ramalingam_pillai
16701408-8,wibidata,founded by,christophe_bisciglia
18931014-5,eye,founded by,smart_eye_ab
19775688-2,universidad,founded by,carlos_garcía_méndez
24132176-1,cybernetics,founded by,eduardo_caianiello
27571814-10,weekenders_cricket_club,founded by,clive_swift
29245633-4,eth_zürich,founded by,eduard_stiefel
32633630-6,smartfactory,founded by,hannover_messe
32633630-7,smartfactory,founded by,chair
33600368-5,hall_girls,founded by,basant_kumar_birla
35510082-4,unconventional,founded by,editor
36266318-6,stanford_university,founded by,atheros_communications
36874870-5,rsl,founded by,richard_moore
38690103-7,acadine_technologies,founded by,li_gong
40739436-2,common_crawl,founded by,gil_elbaz
41715854-3,stanford_university,founded by,platfora
43273155-4,ucweb_inc,founded by,xiaopeng
43273155-4,ucweb_inc,founded by,liang_jie
43273155-5,ucweb_inc,founded by,alibaba_group
43626325-8,daedalus,founded by,jose_c_gonzalez
45256228-8,buffalo,founded by,sargur_srihari
45640540-8,mckinney,founded by,killer_innovations
47153257-1,rekindle_learning,founded by,yeigo_communications
48128090-9,shilo,founded by,conduit
48434704-1,dingledine,founded by,roger_dingledine
50614174-3,interactivecorp,founded by,kevin_pollak
51745138-3,lawrence_livermore_national_lab,founded by,brainome
52025159-2,yaniv_altshuler,founded by,endor
52743564-13,torrenegra,founded by,torre
54241212-3,molecular_applications_group,founded by,michael_levitt
55081129-4,general,founded by,editor
55739312-3,stanford_university,founded by,enterprise_integration_technologies
57036664-9,暦本,founded by,sony_computer_sciences_laboratories
57036664-11,暦本,founded by,koozyt
58125242-4,software_systems,founded by,peter_druschel
58139796-6,google_search_appliance,founded by,google
65410617-8,cohere_technologies,founded by,shlomo_rakib
65737849-2,ajung_moon,founded by,roboethics_institute
66019965-8,sinhala,founded by,maneksha_kamaj_silva
66760064-4,yalouh,founded by,waind
69686156-6,finzer,founded by,claimdog
69997667-1,wiml,founded by,jennifer
70884301-5,sohag_university,founded by,applied_mathematics_department
146952-6,petrovich_yershov,member of,international_federation
184462-7,harold_bailey,member of,church
339423-5,john_haugeland,member of,council
444286-7,german_future_award,member of,class_for_engineering_sciences
469029-5,robert_biggs,member of,london_assembly
516802-2,peter_david_lebling,member of,mit
550154-8,mike_cowlishaw,member of,national_speleological_society
620257-6,peter_jay_weinberger,member of,jason
652113-1,vern_edward_paxson,member of,ietf
829135-5,ian_avrum_goldberg,member of,university
829135-13,avrum_goldberg,member of,cryptography
892852-14,samson_abramsky,member of,editorial_boards
922620-3,peter_mattis,member of,university
976067-1,michael_thomas_heath,member of,european_academy
1136456-2,schmidt_philanthropies,member of,external_advisory_board
1136456-2,stuart_feldman,member of,editorial_advisory_board
1385119-11,silvio_micali,member of,national_academy
1385119-11,silvio_micali,member of,national_academy
1448605-5,geoffrey_s_knauth,member of,free_software_foundation
1581678-4,james_quentin,member of,christmas_university
1627181-1,gilles_brassard,member of,université
1885965-6,stuart_k_card,member of,national_academy
1929039-8,joel_moses,member of,national_academy
2387489-7,nancy_ann_lynch,member of,national_academy
2482452-2,david_abrahams,member of,cplusplus_standards_committee
2482452-3,david_abrahams,member of,boost_consulting
2578705-5,zhou_chaochen,member of,chinese_academy
2678745-8,robert_braden,member of,tcp
2764233-1,ricardo,member of,global_partnership
2764233-8,ricardo,member of,chilean_academy
2830383-6,philip_lee_wadler,member of,bell_labs
2830383-8,philip_lee_wadler,member of,university
2909552-3,benjamin_widom,member of,national_academy
3536725-1,chen,member of,department
3638788-6,frank_t_cary,member of,corporate
3638788-10,frank_t_cary,member of,steering_committee
3662032-5,dov_m_gabbay,member of,association
3687431-2,min_h_kao,member of,national_academy
3818648-6,hennessy,member of,academy
3821777-12,lori,member of,society
4015871-3,david_arthur_eppstein,member of,american_association
4223706-6,jim,member of,mit_corporation
4223706-6,jim,member of,board
4223706-7,jim,member of,mit_school
4277022-3,david_blair_kirk,member of,national_academy
4479358-3,sally_greene,member of,town_council
4852787-8,mac_hack,member of,massachusetts
4892547-3,jawed_siddiqi,member of,ieee
4922604-4,john_vogel_guttag,member of,university
4922604-8,john_vogel_guttag,member of,american_academy
5381189-3,justin_r_rattner,member of,intel
5589387-5,bertram_raphael,member of,sri_international
5843242-2,patrick_henry_winston,member of,phi_delta
6847384-4,victor_saul_miller,member of,information_systems
6937286-5,zoubin_ghahramani_frs,member of,gatsby_computational_neuroscience_unit
7082350-14,steven_gregory_woods,member of,canberra_knights
7645379-3,wolfgang_nebel,member of,offis
7792347-8,ian_f_sommerville,member of,ieee
7902480-5,jersey_paul,member of,department
8442266-6,perry_kivolowitz,member of,computer_sciences_department
8486934-5,jim_kurose,member of,scientific_council
8643479-6,alan_l,member of,jisc_committee
8760516-1,christopher_michael_bishop,member of,uk
9249837-3,david,member of,national_academy
9339274-3,murray_campbell,member of,hitech
9419181-1,david,member of,at
9435645-3,david_john_snowden,member of,county_college
9537014-5,gerhard_weikum,member of,german_academy
9633115-9,spencer_waterman,member of,us_american_academy
10132366-6,laung_liu,member of,academia_sinica
10240759-7,lee_magnanti,member of,national_academy
10801964-7,arts_foundation,member of,sharif_university
11050232-7,richard_s_sutton,member of,computer
11051244-1,william_lynch_coffey,member of,scottish_parliament
11467540-3,gordon_villy_cormack,member of,text_retrieval_conference
11467540-5,villy_cormack,member of,international_olympiad
11707008-1,kate_crawford,member of,wef
11851161-3,mary_esther_beckman,member of,artificial_intelligence
12659343-4,sonia_keys,member of,astronomical_society
13345232-4,albert,member of,infocom
13405819-3,andrzej_ehrenfeucht,member of,department
13970585-7,brian_k_smith,member of,national_research_council
13970585-8,brian_k_smith,member of,sead
14007418-3,rudolf_wille,member of,center
14236703-6,w_council,member of,rutgers_university_graduate_school_advisory_board
14236703-6,elaine_jessica_weyuker,member of,ieee_transactions
14578744-3,henry_m,member of,vms
14578744-3,henry_m,member of,national_academy
14631011-5,jane_elizabeth_hillston,member of,laboratory
14765632-4,narku_quaynor,member of,computer_science_department
14765632-4,nii_narku_quaynor,member of,council
14765632-8,network_computer_systems,member of,united_nations
14844609-5,bernhard_nebel,member of,german_academy
15144158-7,sri_lanka,member of,council
15394298-1,miller_fellow,member of,university
15692749-5,kurt_mehlhorn,member of,academia_europaea
15692749-5,machinery,member of,german_academy
15880746-6,samuel_karlin,member of,american_academy
16712518-4,ronald_craig_arkin,member of,hawthorne_college
16814260-3,margaret,member of,national_academy
16996125-2,mezrich,member of,mit
18079400-2,george_a_bekey,member of,national_academy
18320672-3,george,member of,computer_science_department
18495946-13,rich_templeton,member of,business_roundtable
18901390-5,georg_gottlob,member of,royal_society
18901390-5,georg_gottlob,member of,oxford
19419976-4,edouard,member of,simos
19712036-5,gradimir,member of,university
19712036-6,gradimir,member of,mathematical_society
19969547-3,ethan_culler,member of,national_academy
20045486-6,faye_duchin,member of,industrial_ecology
20239643-5,sarita_vikram_adve,member of,rice_university
20758293-3,don_cassel,member of,information_systems
20768311-5,pierre_baldi,member of,california_institute
21532759-6,james_brown,member of,computer_science_department
21794845-5,carl,member of,hitech
22455968-3,kathleen_ann_corbet,member of,council
22845537-5,cognitive_systems,member of,international_committee
23293794-5,patrick_peter_chan,member of,sun_microsystems
23323971-1,galla_aruna_kumari,member of,telugu_desam_party
23604255-6,jonathan_andrew_crowcroft,member of,scientific_council
23675431-13,jim_stolze,member of,singularity_university
23904237-3,larry,member of,national_academy
23935299-6,mark_james_handley,member of,iab
24227835-6,devin_thomas_gaines,member of,psi_chi
24405791-3,arunava_majumdar,member of,national_academy
24775747-2,martin,member of,oxford_university_department
24963451-2,bruce_croft,member of,national_research_council
25199958-10,oscar_marius_nierstrasz,member of,object_system_group
25470621-1,jane,member of,canonical
25613997-1,quantum_computing,member of,perimeter_institute
26021436-7,widom,member of,national_academy
26094341-15,awards_tata,member of,talent_awards
26200612-6,carl_backhouse,member of,international_federation
26259455-8,paul_nivat,member of,international_federation
26566394-11,donn_b_parker,member of,information_systems
26696665-8,róbert_lovas,member of,project_management_board
26847511-3,stephen_k_ibaraki,member of,ipsoft
27289260-7,jean_paul_jacob,member of,ibm_academy
27683970-2,constance_j,member of,bellcore
28133958-5,michael_t_goodrich,member of,royal_danish_academy
28382324-6,dana_angluin,member of,association
28418197-3,robert,member of,national_academy
28431998-5,paul_c_vergara,member of,ateneo
28480102-7,albert_hodges,member of,national_academy
29245633-4,heinz_rutishauser,member of,international_federation
29546393-3,ryan_williams,member of,theory_group
29546393-5,ryan_williams,member of,symposium
30053274-1,bonnie_e_john,member of,carnegie_mellon_university
30420086-6,joshua_brett,member of,csail
30544835-12,fellow,member of,academia_europaea
31166375-1,ron_karger,member of,computer_science
31554412-5,kiesler,member of,computer_science
31554412-5,machinery,member of,american_psychological_society
31677002-8,weldon_demmel,member of,national_academy
31821857-6,joyce_currie_little,member of,association
32067580-1,pavel_arkadevich_pevzner,member of,genome_institute
32259316-3,andrew_w_houston,member of,phi_delta
32503640-1,douglas_verret,member of,american_physical_society
32921926-5,philippe_gautier,member of,sei
33553186-8,raghavan,member of,national_academy
33553186-9,prabhakar_raghavan,member of,national_academy
33627170-15,emmett_shear,member of,yc
34011462-6,arjun_modhwadia,member of,delimitation_commission
34011462-6,arjun_modhwadia,member of,estimate_committee
34138466-2,george_booker,member of,national_academy
34373874-5,raymond_perrault,member of,university
35547556-4,bobby_kleinberg,member of,international_mathematical_olympiad
36037390-7,duncan_macmillan,member of,foundation
36579282-8,jerman_blažič,member of,scientific_council
36648035-1,pedro_pedrosa_mendes,member of,manchester_centre
36689184-9,mark,member of,association
36689184-9,mark,member of,industrial_advisory_board
36806620-6,tova_milo,member of,icdt_council
36852680-1,ana_rivas_logan,member of,miami
36874353-8,arabic,member of,council
37094840-1,fellow,member of,systers
37167456-3,shrira,member of,association
37384898-2,sudhir_srivastava,member of,hupo
37713988-3,carla_schlatter_ellis,member of,computer_science
37867618-1,foom_hawj,member of,minnesota_senate
37875195-12,thomas_worthington,member of,anu_energy
38316706-3,joseph_wakaba_mucheru,member of,africa_leadership_network
38386204-1,minas_gerais,member of,brazilian_academy
38409512-5,nikolaos_mavridis,member of,national_committee
38494659-11,lou_qinjian,member of,central_committee
38690103-7,silk_labs,member of,firefox
38918117-6,agata_materowicz,member of,music_club
39211290-3,rexford,member of,national_academy
39387818-2,ingemar_j_cox,member of,at
39387818-4,ingemar_j_cox,member of,uk
39687564-5,lori,member of,cra
39777812-1,caryn_tyson,member of,kansas_house
39777812-4,caryn_tyson,member of,kansas_senate
40086179-5,ian_munro,member of,royal_society
40257984-1,air_force,member of,democratic_party
40436097-6,anil_kumar_jain,member of,defense_science_board
